file;bleu;sqam;bleuLow;bleuMedium;bleuHigh;sqamLow;sqamMedium;sqamHigh;aggregate_precision;low_aggregate_precision;medium_aggregate_precision;high_aggregate_precision;aggregate_recall;low_aggregate_recall;medium_aggregate_recall;high_aggregate_recall;aggregate_execution_accuracy;low_aggregate_execution_accuracy;medium_aggregate_execution_accuracy;high_aggregate_execution_accuracy;aggregate_f1;low_aggregate_f1;medium_aggregate_f1;high_aggregate_f1
dbrx_cleaned.json;0,8430274999186866;82,4424741969434;0,9601105894323636;0,8843504967809003;0,7364480947088425;96,40879681966267;85,72484468933881;70,86335548533418;0,8432890258830158;0,9819819819819819;0,9072429702943446;0,7069418073806054;0,859772247471654;0,9667407667407668;0,9048878072660947;0,7573792548064134;0,6506329113924051;0,9459459459459459;0,7478260869565218;0,3869047619047619;0,8514508695549796;0,974301772593452;0,9060638583186884;0,7312918909542248
gemma_cleaned.json;0,8047278631878227;75,65843175401848;0,9112599736722978;0,8294789465034009;0,7162355359147249;89,57718685435151;76,53616899284357;65,71638909420997;0,6230420597921553;0,85015470571902;0,6268577834544027;0,46812973920139167;0,7166786300592528;0,9168241859731221;0,716083202523806;0,5831607496437535;0,4810126582278481;0,7837837837837838;0,5217391304347826;0,25;0,6665880929713218;0,8822317003183088;0,6685064106164482;0,5193519632106754
gpt-3-5_cleaned.json;0,8663075150660204;84,10785787781428;0,9780898453517508;0,9127247387188577;0,759881849192651;97,55343518501414;90,24454266438583;70,92886993926024;0,8356904504873268;0,9748195400369313;0,9309398534109128;0,6775873562865462;0,8453244935378535;0,9814964314964316;0,9065126684136741;0,7125482987129514;0,6886075949367089;0,954954954954955;0,808695652173913;0,42857142857142855;0,8404798652426951;0,9781465916769202;0,9185638928075935;0,6946282058373066
gpt-4_cleaned.json;0,9069983764820801;88,30738536846663;0,9853480096978235;0,9290150368872145;0,8396071451900805;98,69891559365244;90,97366419393755;79,54682266277437;0,8899641849728713;1,0;0,9339818384190031;0,7864758431315408;0,9491800513849392;0,9988592488592489;0,9674772232502055;0,9035289464279802;0,759493670886076;0,9819819819819819;0,808695652173913;0,5773809523809523;0,9186188164297516;0,999429298915668;0,9504345098090121;0,8409487290517191
llama-3-70b_cleaned.json;0,8749458756153538;85,47907758466823;0,9634736988034428;0,886301721247493;0,8079365616513156;96,45713177292123;85,83554286726005;77,8952773179453;0,9101287739410086;1,0;0,9444972078384909;0,8266886119361428;0,920031960267687;0,9983972483972484;0,9685530787272959;0,8345650338095405;0,7493670886075949;0,972972972972973;0,8173913043478261;0,5535714285714286;0,9150535735289018;0,9991979814803904;0,9563738966250604;0,8306081508230657
llama-3_cleaned.json;0,7721645017771138;73,12713951110315;0,8959215383611882;0,786070315938768;0,6810605642060715;89,77529593241664;74,56093645377268;61,08002404695168;0,7610975276410789;0,9556155731848588;0,8335581072090421;0,5815536456289702;0,8520613097651278;0,9734586734586734;0,8995367719565982;0,7384736656446659;0,5822784810126582;0,8828828828828829;0,6956521739130435;0,30357142857142855;0,804014758154358;0,9644546028516662;0,8652915405970802;0,6506866165401921
llama_cleaned.json;0,36434735691900133;34,980204276446045;0,5141397228573881;0,39943551938676947;0,24224368183907372;47,2228949516344;36,893695485437725;25,600274922150398;0,041294937599263025;0,12771904016138513;0,009688164770344933;0,006074690150032615;0,055492506911101414;0,15315315315315314;0,025387306346826583;0,011904761904761904;0,04050632911392405;0,12612612612612611;0,008695652173913044;0,005952380952380952;0,047352414803662146;0,1392845157619799;0,014024410742290466;0,00804448763632437
mistral_cleaned.json;0,7243646127240935;69,52204846779792;0,8030530874883253;0,7533163011573945;0,6524543354608487;82,35523026843829;73,29959342413596;58,369731041024366;0,6525261098510019;0,8715445486998941;0,7340545254349605;0,4499410598835535;0,72554616851446;0,9097451347451346;0,7810408130325287;0,5642222208795291;0,5240506329113924;0,8288288288288288;0,5826086956521739;0,27976190476190477;0,6871015784739345;0,8902352270518176;0,7568190975174477;0,5006427443939242
mixtral_cleaned.json;0,7253645439935966;69,03937590383042;0,8135686430427753;0,7404906548808575;0,6566163752755302;84,05486063975022;68,5048982262108;59,393988861135206;0,692826827631697;0,9195912395941169;0,6802359428231177;0,5497906898506831;0,8143253866371473;0,9598086598086598;0,8305807080936459;0,7059701491198965;0,4835443037974684;0,8378378378378378;0,45217391304347826;0,26785714285714285;0,7486788247960346;0,9392696418969592;0,7479277524747129;0,6181683697300119
nsql_cleaned.json;0,376996584397683;35,7581619094429;0,32445682287818345;0,35694425687340636;0,4268728692145351;35,92669901404756;33,695850622201846;37,11109800710959;0,0636756070143628;0,08616579985116322;0,0529776364764899;0,05651805233570147;0,1762010898633445;0,11936936936936937;0,1202562134579289;0,25309503540690037;0,035443037974683546;0,08108108108108109;0,017391304347826087;0,017857142857142856;0,09354565491087051;0,1000856177407243;0,0735524836863599;0,09240202706757325
orca_cleaned.json;0,7115589972580242;69,00369553650891;0,7738821137533874;0,7307001455994657;0,6571008703694368;81,01134806779962;69,33855430612365;60,75033232068603;0,5901375535488665;0,8849452192135046;0,5859977378818162;0,3957480622779434;0,6844302597324324;0,8942576728291014;0,6933232896539456;0,5378284083337905;0,46835443037974683;0,8288288288288288;0,45217391304347826;0,23809523809523808;0,6337960128044907;0,8895770750536268;0,635158604624177;0,4559766813674297
qwen_cleaned.json;0,878996027363395;85,40479372074991;0,9566586551720239;0,8957606222243178;0,8154871936229152;95,26231883107945;86,8145497215829;77,8398982825261;0,9060466429707852;0,9819819819819819;0,9464066775573905;0,8276884288950012;0,8600226538465781;0,9715340215340215;0,9218362924202124;0,743199394349985;0,7113924050632912;0,9459459459459459;0,808695652173913;0,4880952380952381;0,8824349529214427;0,9767300624226377;0,9339599150443427;0,7831718216448639
solar_cleaned.json;0,7314386181108421;67,9668317746172;0,8320459225501878;0,7316155234882386;0,6632462592235987;83,62178654411247;67,30920529133297;57,88286688139295;0,5382282063917543;0,76080863849783;0,473558990343906;0,4326851116781823;0,6391327067023426;0,8194980694980696;0,5366433199126509;0,5879711407332427;0,3848101265822785;0,7207207207207207;0,2782608695652174;0,23214285714285715;0,5843564985874742;0,7890635499448176;0,5031314345105701;0,4985152603349957
