file;bleu;sqam;bleuLow;bleuMedium;bleuHigh;sqamLow;sqamMedium;sqamHigh;aggregate_precision;low_aggregate_precision;medium_aggregate_precision;high_aggregate_precision;aggregate_recall;low_aggregate_recall;medium_aggregate_recall;high_aggregate_recall;aggregate_execution_accuracy;low_aggregate_execution_accuracy;medium_aggregate_execution_accuracy;high_aggregate_execution_accuracy;aggregate_f1;low_aggregate_f1;medium_aggregate_f1;high_aggregate_f1
dbrx_cleaned.json;0,8489851763024752;82,97748800267604;0,9614117616356795;0,8867222018174026;0,7479725350530719;96,75979717066303;85,62010588084574;71,96106011200115;0,8398023164435463;0,990990990990991;0,8741700627332187;0,7154307010766706;0,8538141819958305;0,9808344058344057;0,8675784393949456;0,759597989942353;0,6658227848101266;0,954954954954955;0,7565217391304347;0,4107142857142857;0,8467502867540309;0,9858865408679662;0,8708617781099846;0,7368530873870013
gemma_cleaned.json;0,7724849273848823;72,73377605122897;0,8704891023432275;0,7975216708279423;0,6892396655459337;85,71725580969395;73,88441537817523;63,20546652898381;0,5483531151354664;0,7898225728052753;0,5805462401060976;0,3640854600292999;0,6281077803779307;0,8544148044148044;0,6449457806600949;0,46484384037695486;0,43291139240506327;0,7297297297297297;0,4956521739130435;0,19047619047619047;0,585527082667304;0,8208499677908621;0,6110539141665199;0,4083409366335219
gpt-3-5_cleaned.json;0,8649399693630115;84,2623015514454;0,9724995305279994;0,915284325930285;0,7586079912368994;97,42592968908758;90,60601027469288;71,12880795084857;0,8273691010784318;0,9819819819819819;0,9238045896921008;0,6581742089963625;0,8299117252521389;0,9810344310344311;0,9126479155815714;0,6724154722493584;0,6784810126582278;0,954954954954955;0,7913043478260869;0,4166666666666667;0,8286384626999247;0,9815079778160793;0,9181923635553457;0,6652186287064824
gpt-4_cleaned.json;0,9042908032216734;87,66392774553069;0,9802225782628543;0,9328100892075575;0,8340297668244936;98,41442057231532;90,85938607439626;78,30012724644077;0,8796562648549066;1,0;0,9230760373382383;0,769705240022564;0,9499318698377872;0,9992162492162492;0,9760391076350434;0,8991999258624542;0,7493670886075949;0,9819819819819819;0,8;0,5595238095238095;0,9134444027518782;0,9996079709815995;0,9488190478051097;0,8294286684614608
llama-3-70b-4bit_cleaned.json;0,8402405442303224;81,73179380555294;0,9413283340972529;0,8211843279405188;0,7855438819822761;94,55827159071319;79,29972755392949;74,8132246304904;0,8714401271059092;0,972972972972973;0,8646626564089105;0,8082300280941042;0,8739463479035887;0,9668657168657169;0,8657545459293694;0,8174103575472945;0,7088607594936709;0,9369369369369369;0,7391304347826086;0,5357142857142857;0,872691438148911;0,9699097310846083;0,8652082566791743;0,8127942712055582
llama-3-70b_cleaned.json;0,8699855193020979;84,7861644991471;0,9693949181821996;0,8924145656915862;0,7881771973307856;97,14897193844561;86,67462941000791;75,23462327288553;0,9060742938334381;1,0;0,9454961427679636;0,8164719621779306;0,9130550208115593;0,9983972483972484;0,9589983006603596;0,8247013932888697;0,739240506329114;0,972972972972973;0,8260869565217391;0,5238095238095238;0,9095512634013654;0,9991979814803904;0,952199359073139;0,8205660450756179
llama-3_cleaned.json;0,7810267544628055;74,03538374322483;0,893093581611112;0,8029350789491617;0,6922215479198303;89,61687931347372;76,60321264022897;61,92216068354845;0,7645647290598944;0,9521625511386164;0,8466821330791882;0,5830034493938407;0,8508227691918538;0,9646134646134646;0,903961789471421;0,7383767468421082;0,5949367088607594;0,9009009009009009;0,7130434782608696;0,30952380952380953;0,805390756965956;0,9583475688145424;0,8743848892088069;0,6515553836623186
llama_cleaned.json;0,29587072309793844;31,10841396189513;0,41702101257198176;0,32805470035867873;0,1944362331686239;40,62805430998521;32,81355351995389;23,64721815432953;0,026193259439143524;0,09009009009009009;0,0030116302474929735;0,0;0,02875238412709353;0,08212443621492897;0,019490254872563718;0,0;0,017721518987341773;0,06306306306306306;0,0;0,0;0,027413225437135428;0,08592304047681468;0,005217113214504965;0
mistral_cleaned.json;0,7328941550303129;70,21754537798932;0,8189500908156746;0,7469804798499025;0,6663425574369337;83,72905411335447;72,22408893805202;59,833480140069426;0,658563643596959;0,8904466328193695;0,7188935672273449;0,4620256115875244;0,7268680304101185;0,9277631527631527;0,7746154823189292;0,5598236999322019;0,5240506329113924;0,8468468468468469;0,5565217391304348;0,2857142857142857;0,6910320696458792;0,9087219549499415;0,7457150493771167;0,5062446770310773
mixtral_cleaned.json;0,7347730241454099;70,24680962106574;0,8440279953773734;0,7449348114810734;0,6555704439767285;86,65468832252009;69,3976466817625;59,90404465358792;0,713921367595366;0,9360763350314972;0,6893765114564829;0,582239096393916;0,8111286227694856;0,9762842262842263;0,826482596340582;0,6903735612930398;0,49873417721518987;0,8738738738738738;0,48695652173913045;0,25595238095238093;0,7594269818326385;0,9557575898348825;0,7517290836781951;0,6317122119971655
